"","1","2","3","4","5","6","7","8","9","10","11","12","13"
"62",2.00555442116223,2.00274603216551,2.01173458167239,2.00827808036494,2.00837524925145,2.00030910883762,2.00468182478023,2.00611929329835,2.01611923693202,2.00531857854769,2.01343601299664,2.00457739241377,2.01159388564619
"72",2.00986598609426,2.00878933788567,2.01949108257199,2.01453456129922,2.01502776167512,2.00488361824328,2.01225221912004,2.01222564196621,2.02182168216716,2.01224229345037,2.02206160258999,2.01067227361277,2.01788073885171
"13",2.00580872777634,1.99577054960273,2.00737466616714,2.00573135224112,2.00094535143372,1.99173996592316,1.99910475010463,1.9998977494217,2.01059097390611,2.00199841120604,2.00286411706083,1.99950326954889,2.00536782410416
"23",2.00434414610087,1.99667681801184,2.00740834736786,2.00649442795964,2.00190395553153,1.99189101044584,1.99946025604214,2.00092440383234,2.01157789131807,2.00159294547454,2.00427643395771,1.99903647879081,2.00433986635035
"33",2.00317028964233,1.99390693318569,2.00595476364253,2.0051639252825,1.99889825070544,1.98933779741233,1.99849486285583,1.99773650947562,2.00948809686285,2.00047413337845,2.00164074023486,1.99671545181977,2.00381672790616
"43",2.01200669618333,2.00240836330057,2.01299952419481,2.01119487989251,2.00607417483782,1.99865791745438,2.00665242739185,2.00742481159836,2.01736027070784,2.00863745127316,2.01155761262819,2.00472866952971,2.0115138940292
"53",2.00780219012651,2.00470297050314,2.01165712642212,2.01264240153742,2.00698703421583,1.99962955374548,2.00861236191507,2.00828895038209,2.01678587836231,2.00810481164551,2.0120717714265,2.00623856381738,2.01109184092541
"63",2.00987297337035,2.00477134206132,2.01329769416757,2.01039693143941,2.00657568700506,1.99896496294824,2.00642341870714,2.00702403896037,2.01827484402011,2.00763411146041,2.01012962374024,2.00583916431833,2.01101257426325
"73",2.01260792814264,2.00917345159369,2.01650929983043,2.01432637595078,2.00948667457436,2.00157428393502,2.01036726735596,2.01133432908306,2.02005015049105,2.01098840937171,2.01406679367132,2.00888080974839,2.01478877939975
"14",2.0097129448035,1.99972062111413,2.01124506581344,2.01121316676944,2.00845516150937,1.99755147387392,2.0071079106846,2.0051979231441,2.01744484130761,2.00726207915907,2.01123199520278,2.00564112026382,2.00730753623686
"24",2.00893907019335,2.00205400062474,2.01012940850971,2.01182917622803,2.00792947541985,1.99676394657728,2.00718858294489,2.00671254526961,2.01932179048784,2.00956500427253,2.01241044382421,2.00641701481852,2.00900601247377
"34",2.00410589963964,1.99687712881107,2.00445549425066,2.00609470980602,2.00145398157344,1.99145589632427,2.00090948417478,2.00045849566862,2.01367179029912,2.00282626893912,2.00612730948257,1.999132118553,2.00298320053855
"44",2.01699169293336,2.0090937424913,2.01503630320746,2.01754017621536,2.01282670477883,2.00425600232721,2.01350325703954,2.01307645679346,2.02465524058575,2.01596598301417,2.01978322262473,2.01186565165345,2.01395704477336
"54",2.01282648159845,2.00890411744445,2.0153303657207,2.01630896620437,2.01235981585856,2.00264586842359,2.01223425725667,2.01191603255401,2.02330550553292,2.01512861077704,2.01818978862415,2.01091724026301,2.01358721158662
